"ID","Name","InChI","InChIKey","SMILES","Solubility","SD","Ocurrences","Group","MolWt","MolLogP","MolMR","HeavyAtomCount","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumValenceElectrons","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","RingCount","TPSA","LabuteASA","BalabanJ","BertzCT"
"B-2285","4-chlorophenyl phenyl ether","InChI=1S/C12H9ClO/c13-10-6-8-12(9-7-10)14-11-4-2-1-3-5-11/h1-9H","PGPNJCAMHOJTEF-UHFFFAOYSA-N","Clc1ccc(Oc2ccccc2)cc1","-4.7925","0.0","1","G1","204.656","4.1323000000000025","57.96800000000003","14.0","1.0","0.0","2.0","2.0","70.0","2.0","0.0","0.0","2.0","9.23","87.90530878194956","2.155110851234288","394.42672290326925"
"B-2287","benzene, 1-bromo-2-(1-methylethyl)-","InChI=1S/C9H11Br/c1-7(2)8-5-3-4-6-9(8)10/h3-7H,1-2H3","LECYCYNAEJDSIL-UHFFFAOYSA-N","CC(C)c1ccccc1Br","-4.1898","0.0","1","G1","199.09099999999995","3.5725000000000025","48.23100000000002","10.0","0.0","0.0","1.0","1.0","54.0","1.0","0.0","0.0","1.0","0.0","70.39377706832813","3.0313278985819716","215.72318047941278"
"B-2289","phosphinic acid, dibutyl-, ethyl ester","InChI=1S/C10H23O2P/c1-4-7-9-13(11,12-6-3)10-8-5-2/h4-10H2,1-3H3","ODVIGXMRBJCIPC-UHFFFAOYSA-N","CCCC[P](=O)(CCCC)OCC","-1.2005","0.0","1","G1","206.26599999999993","3.901200000000003","58.782500000000056","13.0","2.0","0.0","3.0","8.0","80.0","0.0","0.0","0.0","0.0","26.3","82.51354544512651","3.9208737294960496","145.0037354388838"
"B-2290","4-chloro-5-methyl-2-nitrophenol","InChI=1S/C7H6ClNO3/c1-4-2-7(10)6(9(11)12)3-5(4)8/h2-3,10H,1H3","JBMGJOKJUYGIJH-UHFFFAOYSA-N","Cc1cc(O)c(cc1Cl)[N+]([O-])=O","-4.3901","0.0","1","G1","187.582","2.262220000000001","44.508200000000016","12.0","3.0","1.0","5.0","1.0","64.0","1.0","0.0","0.0","1.0","63.37","73.54682093547106","3.3258841466405986","337.66852769827057"
"B-2291","4-picoline, 2-chloro-6-methoxy-alpha,alpha,alpha","InChI=1S/C7H5Cl4NO/c1-13-6-3-4(7(9,10)11)2-5(8)12-6/h2-3H,1H3","RPCKKUFLSMORHB-UHFFFAOYSA-N","COc1cc(cc(Cl)n1)C(Cl)(Cl)Cl","-4.3635","0.0","1","G1","260.935","3.5703000000000005","55.036000000000016","13.0","2.0","0.0","6.0","1.0","72.0","1.0","0.0","0.0","1.0","22.12","95.70754546627026","3.1621820636516658","309.85111883455244"
"B-2292","acetamide, n-acetyl-n-(4-ethoxyphenyl)-","InChI=1S/C12H15NO3/c1-4-16-12-7-5-11(6-8-12)13(9(2)14)10(3)15/h5-8H,4H2,1-3H3","QGKJDERCEAREGO-UHFFFAOYSA-N","CCOc1ccc(cc1)N(C(C)=O)C(C)=O","-1.9469999999999998","0.0","1","G1","221.25599999999994","1.9846999999999997","61.452000000000034","16.0","3.0","0.0","4.0","3.0","86.0","1.0","0.0","0.0","1.0","46.61","94.81747890567439","2.9416477109022083","369.7552757475153"
"B-2293","phosphoric acid, dibutyl ethyl ester","InChI=1S/C10H23O4P/c1-4-7-9-13-15(11,12-6-3)14-10-8-5-2/h4-10H2,1-3H3","NAIBHQRYLPOHGG-UHFFFAOYSA-N","CCCCO[P](=O)(OCC)OCCCC","-1.8456","0.0","1","G1","238.26399999999992","3.764400000000003","60.95250000000006","15.0","4.0","0.0","5.0","10.0","92.0","0.0","0.0","0.0","0.0","44.760000000000005","92.91397642039476","3.891106890381444","170.26120178074865"
"B-2294","phosphoric acid, dibutyl methyl ester","InChI=1S/C9H21O4P/c1-4-6-8-12-14(10,11-3)13-9-7-5-2/h4-9H2,1-3H3","LPRHLAXCXZTKNI-UHFFFAOYSA-N","CCCCO[P](=O)(OC)OCCCC","-1.4995","0.0","1","G1","224.23699999999994","3.3743000000000025","56.33550000000005","14.0","4.0","0.0","5.0","9.0","86.0","0.0","0.0","0.0","0.0","44.760000000000005","86.54903430599813","3.737825503323074","158.19488940668188"
"B-2295","5-quinolinecarboxylic acid","InChI=1S/C10H7NO2/c12-10(13)8-3-1-5-9-7(8)4-2-6-11-9/h1-6H,(H,12,13)","RAYMXZBXQCGRGX-UHFFFAOYSA-N","OC(=O)c1cccc2ncccc12","-2.6774","0.0","1","G1","173.171","1.9329999999999998","48.702300000000015","13.0","2.0","1.0","3.0","1.0","64.0","2.0","0.0","0.0","2.0","50.19","74.65341359881505","2.8309756583676706","459.93632858848656"
"B-2296","chloramben, methyl ester","InChI=1S/C8H7Cl2NO2/c1-13-8(12)5-2-4(9)3-6(11)7(5)10/h2-3H,11H2,1H3","DTSSCQVCVYZGSI-UHFFFAOYSA-N","COC(=O)c1cc(Cl)cc(N)c1Cl","-3.2634","0.0","1","G1","220.055","2.3622","52.21390000000001","13.0","3.0","1.0","5.0","1.0","70.0","1.0","0.0","0.0","1.0","52.32","85.38277782861687","3.2784430773089346","352.2424177353703"
"B-2297","2,2,3-trimethyl-3-pentanol","InChI=1S/C8H18O/c1-6-8(5,9)7(2,3)4/h9H,6H2,1-5H3","KLIHWYNSISMOMR-UHFFFAOYSA-N","CCC(C)(O)C(C)(C)C","-1.2708","0.0","1","G1","130.23099999999997","2.1935000000000002","40.369800000000005","9.0","1.0","1.0","1.0","1.0","56.0","0.0","0.0","0.0","0.0","20.23","58.088079580801804","4.1447263667447585","87.23098268032226"
"B-2298","butanediamide, n,n,n',n'-tetramethyl-","InChI=1S/C8H16N2O2/c1-9(2)7(11)5-6-8(12)10(3)4/h5-6H2,1-4H3","RCWUFNWXCIKHPC-UHFFFAOYSA-N","CN(C)C(=O)CCC(=O)N(C)C","0.5035","0.0","1","G1","172.22799999999998","-0.05699999999999994","46.62200000000003","12.0","2.0","0.0","4.0","3.0","70.0","0.0","0.0","0.0","0.0","40.620000000000005","73.13655736910007","3.6934830872422997","155.8966738041484"
"B-2299","propanoic acid, 3,3'-diselenobis-","InChI=1S/C6H10O4Se2/c7-5(8)1-3-11-12-4-2-6(9)10/h1-4H2,(H,7,8)(H,9,10)","AXJLEYVRLPNPGF-UHFFFAOYSA-N","OC(=O)CC[Se][Se]CCC(O)=O","-2.2681","0.0","1","G1","304.06200000000007","0.09580000000000005","45.627600000000015","12.0","2.0","2.0","6.0","7.0","70.0","0.0","0.0","0.0","0.0","74.6","81.58894957173035","3.0073056362946593","141.6270750562502"
"B-2300","2,5-piperazinedione, 1,4-bis(hydroxymethyl)-","InChI=1S/C6H10N2O4/c9-3-7-1-5(11)8(4-10)2-6(7)12/h9-10H,1-4H2","YJJCHWPBSSONRM-UHFFFAOYSA-N","OCN1CC(=O)N(CO)CC1=O","-0.4168","0.0","1","G1","174.15599999999998","-2.443199999999999","37.5976","12.0","4.0","2.0","6.0","2.0","68.0","0.0","1.0","1.0","1.0","81.08000000000001","68.98930949116965","2.614523544218947","183.72476622436804"
"B-2301","barbituric acid, 5-ipr","InChI=1S/C7H10N2O3/c1-3(2)4-5(10)8-7(12)9-6(4)11/h3-4H,1-2H3,(H2,8,9,10,11,12)","GFPIGNBQTXNNAG-UHFFFAOYSA-N","CC(C)C1C(=O)NC(=O)NC1=O","-1.4556","0.0","1","G1","170.16799999999998","-0.3754000000000001","40.0094","12.0","3.0","2.0","5.0","1.0","66.0","0.0","1.0","1.0","1.0","75.27000000000001","69.50736322802734","2.8067012713056982","227.03604339542403"
"B-2302","phosphonic acid, 4-morpholinyl-, diphenyl ester","InChI=1S/C16H18NO4P/c18-22(17-11-13-19-14-12-17,20-15-7-3-1-4-8-15)21-16-9-5-2-6-10-16/h1-10H,11-14H2","YHQZCZRZUDDZTA-UHFFFAOYSA-N","O=[P](Oc1ccccc1)(Oc2ccccc2)N3CCOCC3","-2.1425","0.0","1","G1","319.2970000000002","3.5847000000000024","84.13850000000005","22.0","4.0","0.0","6.0","5.0","116.0","2.0","1.0","1.0","3.0","48.0","129.5620537804481","1.8517098369978218","583.6087701721092"
"B-2303","n-methyl-n-nitrosoacetamide","InChI=1S/C3H6N2O2/c1-3(6)5(2)4-7/h1-2H3","FFLFWNRFMZRFKU-UHFFFAOYSA-N","CN(N=O)C(C)=O","-0.7684","0.0","1","G1","102.09299999999999","0.1460999999999999","24.23899999999999","7.0","3.0","0.0","4.0","1.0","40.0","0.0","0.0","0.0","0.0","49.74","41.05535903133535","3.551713608029699","90.93569696954752"
"B-2304","endrin aldehyde","InChI=1S/C12H8Cl6O/c13-8-5-3(2-19)1-4-6(5)9(14,12(8,17)18)11(16)7(4)10(8,11)15/h2-7H,1H2","HCTWZIFNBBCVGM-UHFFFAOYSA-N","ClC1(Cl)C2(Cl)C3C(CC4C3C1(Cl)C5(Cl)C4C25Cl)C=O","-7.2006","0.0","1","G1","380.9130000000001","3.8087000000000018","76.90400000000002","19.0","1.0","0.0","7.0","1.0","104.0","0.0","5.0","5.0","5.0","17.07","139.70557797987988","1.8886276629404244","566.4228624657379"
"B-2305","sulfur dioxide","InChI=1S/O2S/c1-3-2","RAHZWNYVWXNFOC-UHFFFAOYSA-N","O=[S]=O","0.2235","0.0","1","G1","64.065","-0.6701999999999999","8.9198","3.0","2.0","0.0","3.0","0.0","18.0","0.0","0.0","0.0","0.0","34.14","21.0636205712925","3.2659863237109046","23.774437510817343"
"B-2306","benzenamine, n-ethyl-2,4,6-trinitro-","InChI=1S/C8H8N4O6/c1-2-9-8-6(11(15)16)3-5(10(13)14)4-7(8)12(17)18/h3-4,9H,2H2,1H3","JRLUWLIIVKSPPT-UHFFFAOYSA-N","CCNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O","-3.4085","0.0","1","G1","256.174","1.8430000000000002","60.5689","18.0","7.0","1.0","10.0","5.0","96.0","1.0","0.0","0.0","1.0","141.45000000000002","99.6700766993976","3.5909099657556762","493.31362494430095"
"B-2307","4-benzothiazolol, 2-amino-","InChI=1S/C7H6N2OS/c8-7-9-6-4(10)2-1-3-5(6)11-7/h1-3,10H,(H2,8,9)","PFQJPSASUCHKRO-UHFFFAOYSA-N","Nc1sc2cccc(O)c2n1","-1.9196","0.0","1","G1","166.20499999999998","1.5841","45.69720000000002","11.0","4.0","2.0","4.0","0.0","56.0","2.0","0.0","0.0","2.0","59.14","67.1072033517989","2.900358307908823","396.23994574764356"
"B-2308","3-furancarboxylic acid, tetrahydro-3-methyl-2-ox","InChI=1S/C6H8O4/c1-6(4(7)8)2-3-10-5(6)9/h2-3H2,1H3,(H,7,8)","OCGGZLKMMJSXBM-UHFFFAOYSA-N","CC1(CCOC1=O)C(O)=O","0.8412","0.0","1","G1","144.12599999999998","0.024199999999999944","31.318799999999985","10.0","3.0","1.0","4.0","1.0","56.0","0.0","1.0","1.0","1.0","63.6","57.78895362807378","2.8558230646493317","186.18683770125463"
"B-2309","1,2-anthracenedicarboxylic acid, 9,10-dihydro-9,","InChI=1S/C16H8O6/c17-13-7-3-1-2-4-8(7)14(18)11-9(13)5-6-10(15(19)20)12(11)16(21)22/h1-6H,(H,19,20)(H,21,22)","QQPQYWGNVMIGAF-UHFFFAOYSA-N","OC(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1C(O)=O","-2.8141","0.0","1","G1","296.23400000000004","1.8584","73.66760000000002","22.0","4.0","2.0","6.0","2.0","108.0","2.0","0.0","1.0","3.0","108.74000000000001","123.17699053418531","2.406944428876235","878.1999239914708"
"B-2310","cytidine, 2',3'-dideoxy-","InChI=1S/C9H13N3O3/c10-7-3-4-12(9(14)11-7)8-2-1-6(5-13)15-8/h3-4,6,8,13H,1-2,5H2,(H2,10,11,14)/t6-,8+/m0/s1","WREGKURFCTUGRC-POYBYMJQSA-N","NC1=NC(=O)N(C=C1)[C@H]2CC[C@@H](CO)O2","-0.4416","0.0","1","G1","211.22099999999995","-0.5046000000000008","53.139200000000024","15.0","6.0","2.0","6.0","2.0","82.0","1.0","1.0","1.0","2.0","90.37","86.3087417651985","2.2042997522549417","403.8341971708258"
"B-2311","1,4-dioxane, 2,5-dimethoxy-2,5-dimethyl-","InChI=1S/C8H16O4/c1-7(9-3)5-12-8(2,10-4)6-11-7/h5-6H2,1-4H3","UUGSNNUEVKTATH-UHFFFAOYSA-N","COC1(C)COC(C)(CO1)OC","-1.246","0.0","1","G1","176.21199999999996","0.7584","42.73200000000001","12.0","4.0","0.0","4.0","2.0","72.0","0.0","1.0","1.0","1.0","36.92","72.74219559310409","2.490703945286552","131.13685006057713"
"B-2312","acetic acid, [2-methoxy-4-(1-propenyl)phenoxy]-","InChI=1S/C12H14O4/c1-3-4-9-5-6-10(11(7-9)15-2)16-8-12(13)14/h3-7H,8H2,1-2H3,(H,13,14)/p-1/b4-3+","UORQJKKOBXSGRG-ONEGZZNKSA-M","COc1cc(\C=C\C)ccc1OCC([O-])=O","-1.5826","0.0","1","G1","221.23199999999994","0.857","58.20400000000003","16.0","4.0","0.0","4.0","5.0","86.0","1.0","0.0","0.0","1.0","58.589999999999996","94.11429908494591","2.879385348205376","396.00527574751527"
"B-2313","azacyclotetradecan-2-one","InChI=1S/C13H25NO/c15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-13/h1-12H2,(H,14,15)","OETISESXIXCPAD-UHFFFAOYSA-N","O=C1CCCCCCCCCCCCN1","-2.6260000000000003","0.0","1","G1","211.34899999999996","3.407300000000002","63.79670000000005","15.0","1.0","1.0","2.0","0.0","88.0","0.0","1.0","1.0","1.0","29.1","93.82410953071145","2.126499891372904","151.9188881091498"
"B-2314","benzenemethanol, 3,4,5-trichloro-","InChI=1S/C7H5Cl3O/c8-5-1-4(3-11)2-6(9)7(5)10/h1-2,11H,3H2","HZKGTRUEBFRMNO-UHFFFAOYSA-N","OCc1cc(Cl)c(Cl)c(Cl)c1","-3.0948","0.0","1","G1","211.47500000000002","3.139100000000001","47.39480000000002","11.0","1.0","1.0","4.0","1.0","60.0","1.0","0.0","0.0","1.0","20.23","79.50037766673461","3.2055654495767256","249.38335062299745"
"B-2315","iodine","InChI=1S/I2/c1-2","PNDPGZBMCMUPRI-UHFFFAOYSA-N","II","-2.886","0.0","1","G1","253.808","1.7714","28.04","2.0","0.0","0.0","2.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","36.93454135198231","1.0","0.0"
"B-2316","8-quinazolinol","InChI=1S/C8H6N2O/c11-7-3-1-2-6-4-9-5-10-8(6)7/h1-5,11H","LNNRQIKKDKDFRV-UHFFFAOYSA-N","Oc1cccc2cncnc12","-2.0361","0.0","1","G1","146.14899999999997","1.3353999999999997","41.20280000000002","11.0","3.0","1.0","3.0","0.0","54.0","2.0","0.0","0.0","2.0","46.010000000000005","63.34659736532121","2.9131611636048604","381.2537713475522"
"B-2317","butane-1-thiosulfinic acid s-butyl ester","InChI=1S/C8H18OS2/c1-3-5-7-10-11(9)8-6-4-2/h3-8H2,1-2H3","XSHPYKKTJQSNFE-UHFFFAOYSA-N","CCCCS[S](=O)CCCC","-2.2886","0.0","1","G1","194.36499999999995","2.983500000000001","55.28340000000004","11.0","2.0","0.0","3.0","7.0","68.0","0.0","0.0","0.0","0.0","17.07","76.19117214389662","3.0894795282693237","104.26518047667868"
"B-2318","phenylethanolamine","InChI=1S/C8H11NO/c9-6-8(10)7-4-2-1-3-5-7/h1-5,8,10H,6,9H2","ULSIYEODSMZIPX-UHFFFAOYSA-N","NCC(O)c1ccccc1","-0.4764","0.0","1","G1","137.182","0.6787000000000001","40.456200000000024","10.0","2.0","2.0","2.0","2.0","54.0","1.0","0.0","0.0","1.0","46.25","60.2954117974989","2.746978188530898","185.70889642965702"
"B-2319","2,3-dichlorobutane","InChI=1S/C4H8Cl2/c1-3(5)4(2)6/h3-4H,1-2H3","RMISVOPUIFJTEO-UHFFFAOYSA-N","CC(Cl)C(C)Cl","-2.3541","0.17295000000000016","2","G3","127.014","2.2410000000000005","30.62999999999999","6.0","0.0","0.0","2.0","1.0","38.0","0.0","0.0","0.0","0.0","0.0","48.440609824782726","2.9934972434784735","26.52932501298081"
"B-2320","2-furancarboxamide, n-hydroxy-n-phenyl-","InChI=1S/C11H9NO3/c13-11(10-7-4-8-15-10)12(14)9-5-2-1-3-6-9/h1-8,14H","CCTHSALYFOIKCZ-UHFFFAOYSA-N","ON(C(=O)c1occc1)c2ccccc2","-3.194","0.0","1","G1","203.197","2.3156000000000008","53.74600000000002","15.0","3.0","1.0","4.0","2.0","76.0","2.0","0.0","0.0","2.0","53.68","86.31739672595558","2.225751036764712","436.12129810318044"
"B-2321","hydrogen fluoride","InChI=1S/FH/h1H","KRHYYFGTRYWZRS-UHFFFAOYSA-N","[H+].[F-]","1.6988","0.0","1","G1","20.006","-2.8835","1.112","1.0","0.0","0.0","1.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","7.58193909380028","0.0","2.0"
"B-2322","sulfuric acid","InChI=1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)","QAOWNCQODCNURD-UHFFFAOYSA-N","O[S](O)(=O)=O","1.0084","0.0","1","G1","98.07899999999998","-0.6527999999999998","14.1774","5.0","2.0","2.0","5.0","0.0","32.0","0.0","0.0","0.0","0.0","74.6","29.006182551727598","4.062942298971397","86.81635834269238"
"B-2323","nicotinic acid, propyl ester","InChI=1S/C9H11NO2/c1-2-6-12-9(11)8-4-3-5-10-7-8/h3-5,7H,2,6H2,1H3","CLAOCVVWIKGTOP-UHFFFAOYSA-N","CCCOC(=O)c1cccnc1","-1.2403","0.0","1","G1","165.19199999999998","1.6483999999999999","44.81050000000003","12.0","3.0","0.0","3.0","3.0","64.0","1.0","0.0","0.0","1.0","39.19","71.38588688758054","2.539556056342092","245.96526492984668"
"B-2324","ronidazole","InChI=1S/C6H8N4O4/c1-9-4(3-14-6(7)11)8-2-5(9)10(12)13/h2H,3H2,1H3,(H2,7,11)","PQFRTXSWDXZRRS-UHFFFAOYSA-N","Cn1c(COC(N)=O)ncc1[N+]([O-])=O","-1.8433","0.0","1","G1","200.154","-0.07639999999999991","44.23480000000001","14.0","6.0","1.0","8.0","3.0","76.0","1.0","0.0","0.0","1.0","113.28","78.43294310030609","2.7930632523454495","371.9084510035849"
"B-2325","dl-norleucine, n-acetyl-","InChI=1S/C8H15NO3/c1-3-4-5-7(8(11)12)9-6(2)10/h7H,3-5H2,1-2H3,(H,9,10)(H,11,12)","JDMCEGLQFSOMQH-UHFFFAOYSA-N","CCCCC(NC(C)=O)C(O)=O","-0.6823","0.169","2","G3","173.212","0.7659","44.76550000000001","12.0","2.0","2.0","4.0","5.0","70.0","0.0","0.0","0.0","0.0","66.4","71.9609859644974","3.8654245531887197","167.68590801734663"
"B-2327","crotoxyphos","InChI=1S/C14H19O6P/c1-11(20-21(16,17-3)18-4)10-14(15)19-12(2)13-8-6-5-7-9-13/h5-10,12H,1-4H3/b11-10+","XXXSILNSXNPGKG-ZHACJKMWSA-N","CO[P](=O)(OC)OC(/C)=C/C(=O)OC(C)c1ccccc1","-2.4973","0.0","1","G1","314.274","3.6121000000000025","77.41550000000004","21.0","6.0","0.0","7.0","7.0","116.0","1.0","0.0","0.0","1.0","71.06","123.82665069503196","2.636640599406943","531.6550310610564"
"B-2328","1-naphthalenecarboxylic acid, 2-chloro-","InChI=1S/C11H7ClO2/c12-9-6-5-7-3-1-2-4-8(7)10(9)11(13)14/h1-6H,(H,13,14)","HUNGHFUNVZTRKO-UHFFFAOYSA-N","OC(=O)c1c(Cl)ccc2ccccc12","-2.3152","0.0","1","G1","206.62800000000001","3.1914000000000007","55.91730000000002","14.0","1.0","1.0","3.0","1.0","70.0","2.0","0.0","0.0","2.0","37.3","85.73703184475023","2.8951601769882984","505.61373284730047"
"B-2329","pretilchlor","InChI=1S/C17H26ClNO2/c1-4-11-21-12-10-19(16(20)13-18)17-14(5-2)8-7-9-15(17)6-3/h7-9H,4-6,10-13H2,1-3H3","YLPGTOIOYRQOHV-UHFFFAOYSA-N","CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC","-3.795","0.0","1","G1","311.85300000000007","3.8098000000000027","89.38100000000006","21.0","2.0","0.0","4.0","9.0","118.0","1.0","0.0","0.0","1.0","29.54","132.78393360449536","3.0405929299275014","426.1662903460974"
"B-2331","nitrogen","InChI=1S/N2/c1-2","IJGRMHOSHXDMSA-UHFFFAOYSA-N","N#N","-0.1901","0.0","1","G1","28.014","0.03016","3.45","2.0","2.0","0.0","2.0","0.0","10.0","0.0","0.0","0.0","0.0","47.58","12.12458843143809","3.0","4.754887502163469"
"B-2332","copper sulfate pentahydrate","InChI=1S/Cu.H2O4S.5H2O/c;1-5(2,3)4;;;;;/h;(H2,1,2,3,4);5*1H2/q+2;;;;;;/p-2","JZCCFEFSEZPSOG-UHFFFAOYSA-L","O.O.O.O.O.[Cu++].[O-][S]([O-])(=O)=O","-0.8922","0.0","1","G1","249.684","-5.463999999999998","28.543599999999998","11.0","4.0","0.0","11.0","0.0","81.0","0.0","0.0","0.0","0.0","237.76","73.00556996602025","-5.333333296666667e-09","92.73114066028502"
"B-2333","arsenic acid","InChI=1S/AsH3O4/c2-1(3,4)5/h(H3,2,3,4,5)","DJHGAFSJWGLOIV-UHFFFAOYSA-N","O[As](O)(O)=O","0.6187","0.0","1","G1","141.94199999999998","-2.1706","13.0969","5.0","1.0","3.0","5.0","0.0","32.0","0.0","0.0","0.0","0.0","77.75999999999999","31.40997704072128","3.472066495600119","49.78353986569365"
"B-2334","oxygen","InChI=1S/O2/c1-2","MYMOFIZGZYHOMD-UHFFFAOYSA-N","O=O","0.0691","0.0","1","G1","31.998","0.067","6.734","2.0","2.0","0.0","2.0","0.0","12.0","0.0","0.0","0.0","0.0","34.14","11.307062301569806","2.0","0.0"
"B-2335","chlorine","InChI=1S/Cl2/c1-2","KZBUYRJDOAKODT-UHFFFAOYSA-N","ClCl","-1.0513","0.041342722474506086","3","G5","70.906","1.379","11.706","2.0","0.0","0.0","2.0","0.0","14.0","0.0","0.0","0.0","0.0","0.0","22.57062952123243","1.0","0.0"
"B-2337","mevinphos","InChI=1S/C7H13O6P/c1-6(5-7(8)10-2)13-14(9,11-3)12-4/h5H,1-4H3/b6-5+","GEPDYQSQVLXLEU-AATRIKPKSA-N","COC(=O)\C=C(/C)O[P](=O)(OC)OC","0.4276","0.11095","2","G3","224.14899999999997","1.4807","48.48250000000003","14.0","6.0","0.0","7.0","5.0","82.0","0.0","0.0","0.0","0.0","71.06","82.40461437457131","4.44286476234683","263.35358508530214"
"B-2338","1,1,1-trichloropropane","InChI=1S/C3H5Cl3/c1-2-3(4,5)6/h2H2,1H3","AVGQTJUPLKNPQP-UHFFFAOYSA-N","CCC(Cl)(Cl)Cl","-1.8898","0.0","1","G1","147.43200000000002","2.7666000000000013","30.580999999999992","6.0","0.0","0.0","3.0","0.0","38.0","0.0","0.0","0.0","0.0","0.0","52.37893393726779","3.168489872670569","35.79319390447952"
"B-2340","demeton","InChI=1S/2C8H19O3PS2/c1-4-10-12(9,11-5-2)14-8-7-13-6-3;1-4-9-12(13,10-5-2)11-7-8-14-6-3/h2*4-8H2,1-3H3","FAXIJTUDSBIMHY-UHFFFAOYSA-N","CCO[P](=O)(OCC)SCCSCC.CCO[P](=S)(OCC)OCCSCC","-3.9351","0.0","1","G1","516.6900000000003","6.707400000000007","132.8035","28.0","10.0","0.0","12.0","18.0","172.0","0.0","0.0","0.0","0.0","63.22000000000001","189.74772326361733","0.0","373.9386538349985"
"B-2341","bufencarb","InChI=1S/2C13H19NO2/c1-4-6-10(2)11-7-5-8-12(9-11)16-13(15)14-3;1-4-10(5-2)11-7-6-8-12(9-11)16-13(15)14-3/h5,7-10H,4,6H2,1-3H3,(H,14,15);6-10H,4-5H2,1-3H3,(H,14,15)","MYTVVMGUDBRCDJ-UHFFFAOYSA-N","CCCC(C)c1cccc(OC(=O)NC)c1.CCC(CC)c2cccc(OC(=O)NC)c2","-3.947","0.0","1","G1","442.6000000000002","6.616800000000007","129.69740000000004","32.0","4.0","2.0","6.0","8.0","176.0","2.0","0.0","0.0","2.0","76.66","192.25337710696013","3.19999990366667e-07","834.0815201360575"
"B-2342","ethanol, 2-(octyloxy)-","InChI=1S/C10H22O2/c1-2-3-4-5-6-7-9-12-10-8-11/h11H,2-10H2,1H3","ZQCIMPBZCZUDJM-UHFFFAOYSA-N","CCCCCCCCOCCO","-2.125","0.0","1","G1","174.284","2.355800000000001","51.280800000000035","12.0","2.0","1.0","2.0","9.0","74.0","0.0","0.0","0.0","0.0","29.46","75.93150903910191","2.72724281291869","64.2388309575275"
"B-2343","butanenitrile, 2-hydroxy-3-methyl-, (r)-","InChI=1S/C5H9NO/c1-4(2)5(7)3-6/h4-5,7H,1-2H3/t5-/m0/s1","YRBPUNHOIVAUFA-YFKPBYRVSA-N","CC(C)[C@@H](O)C#N","0.3048","0.0","1","G1","99.133","0.52688","26.457799999999988","7.0","2.0","1.0","2.0","1.0","40.0","0.0","0.0","0.0","0.0","44.019999999999996","43.385832919080705","3.3987552213705525","82.57116899294724"
"B-2344","1-butanol, 2-ethyl-, acetate","InChI=1S/C8H16O2/c1-4-8(5-2)6-10-7(3)9/h8H,4-6H2,1-3H3","HQLKZWRSOHTERR-UHFFFAOYSA-N","CCC(CC)COC(C)=O","-1.3528","0.0","1","G1","144.21399999999997","1.9857","40.705000000000005","10.0","2.0","0.0","2.0","4.0","60.0","0.0","0.0","0.0","0.0","26.3","62.56891315815644","3.344594220914084","95.43071362054202"
"B-2346","1,3-dichloropropene (trans)","InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2/b2-1+","UOORRWUZONOOLO-OWOJBTEDSA-N","ClC/C=C/Cl","-1.598","0.0","1","G1","110.971","1.9777","25.712999999999994","5.0","0.0","0.0","2.0","1.0","30.0","0.0","0.0","0.0","0.0","0.0","41.386064678201855","2.622415807990217","31.87430298092722"
"B-2347","1,1-cyclopropanedicarboxylic acid, 2-methyl-","InChI=1S/C6H8O4/c1-3-2-6(3,4(7)8)5(9)10/h3H,2H2,1H3,(H,7,8)(H,9,10)","SPAYAPLBTKGPME-UHFFFAOYSA-N","CC1CC1(C(O)=O)C(O)=O","0.8412","0.0","1","G1","144.12599999999998","0.18180000000000007","31.48559999999999","10.0","2.0","2.0","4.0","2.0","56.0","0.0","1.0","1.0","1.0","74.6","57.46964215076291","2.8334968917905865","181.9244971645878"
"B-2348","butanedioic acid, 2,2-diphenyl-","InChI=1S/C16H14O4/c17-14(18)11-16(15(19)20,12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10H,11H2,(H,17,18)(H,19,20)","LVVXLDUCGFTWHJ-UHFFFAOYSA-N","OC(=O)CC(C(O)=O)(c1ccccc1)c2ccccc2","-2.4318","0.0","1","G1","270.28400000000005","2.532000000000001","73.55260000000004","20.0","2.0","2.0","4.0","5.0","102.0","2.0","0.0","0.0","2.0","74.6","115.85977748762701","2.6941470772307023","565.388703354149"
"B-2349","2,2-dibromo-2-cyanoacetamide","InChI=1S/C3H2Br2N2O/c4-3(5,1-6)2(7)8/h(H2,7,8)","UUIVKBHZENILKB-UHFFFAOYSA-N","NC(=O)C(Br)(Br)C#N","-1.2075","0.0","1","G1","241.86999999999998","0.48138000000000003","35.392399999999995","8.0","2.0","1.0","5.0","1.0","44.0","0.0","0.0","0.0","0.0","66.88","63.09822294643068","4.193609558837734","147.85263754543286"
